LT3127
758239,1490304,1391961,2726
 ID,Sample Time,Type,Conc.,Units,Factor,A260 (10 mm),A280 (10 mm),A3rd (10 mm),A260/A280,BlankTime,Calibration Time,Note,Diagnostic Code
,19 Feb 2019 19:15:46,Confirm,,,,-0.003,-0.000,-0.000,,,01 Jan 2010 00:00:00,,0x00000000,0.000401,0.000526,10.153793,3.621876,5.036353,4.901044,3.752402,5.749568,0.000423,0.000509,10.152911,3.604594,5.033629,4.868066,3.752248,5.718657,6.50,5.00,1.00
2,19 Feb 2019 19:16:33,dsDNA,166.3,ng/µl,50.0,3.325,1.810,0.004,1.84,19 Feb 2019 19:15:24,01 Jan 2010 00:00:00,,0x00000000,0.000437,0.000525,10.154181,3.292726,5.038373,4.675863,3.752228,5.747220,0.000428,0.000571,10.153672,2.410932,5.035089,3.988830,3.752252,5.714086,6.50,5.00,1.00
,20 Feb 2019 15:57:12,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000433,0.000521,10.149302,3.613911,5.034799,4.892983,3.752181,5.747402,0.000420,0.000526,10.149317,3.588610,5.033019,4.854538,3.752267,5.714508,6.53,5.00,1.00
,20 Feb 2019 15:58:38,Confirm,,,,-0.003,-0.001,-0.001,,,01 Jan 2010 00:00:00,,0x00000000,0.000439,0.000529,10.150644,3.615963,5.037540,4.897572,3.752250,5.747714,0.000433,0.000557,10.150361,3.592095,5.034363,4.858932,3.751967,5.715002,6.53,5.00,1.00
1,20 Feb 2019 15:59:33,dsDNA,11.9,ng/µl,50.0,0.237,0.238,0.107,1.00,20 Feb 2019 15:57:12,01 Jan 2010 00:00:00,,0x00000000,0.000440,0.000540,10.150367,3.564684,5.035798,4.830712,3.751991,5.718192,0.000436,0.000542,10.150139,3.429064,5.032461,4.649912,3.751847,5.629201,6.53,5.00,1.00
2,20 Feb 2019 16:00:41,dsDNA,17.5,ng/µl,50.0,0.349,0.344,0.145,1.01,20 Feb 2019 15:57:12,01 Jan 2010 00:00:00,,0x00000000,0.000430,0.000526,10.150055,3.573334,5.034736,4.838223,3.751822,5.727816,0.000437,0.000570,10.149589,3.390264,5.031342,4.599684,3.751703,5.619263,6.53,5.00,1.00
3,20 Feb 2019 16:01:32,dsDNA,40.5,ng/µl,50.0,0.810,0.826,0.745,1.01,20 Feb 2019 15:57:12,01 Jan 2010 00:00:00,,0x00004008,0.000455,0.000762,10.149609,3.389007,5.032841,4.574285,3.751499,5.364703,0.000425,0.001116,10.149077,0.524276,5.029411,0.681799,3.750730,0.963894,6.53,5.00,1.00
4,20 Feb 2019 16:02:41,dsDNA,23.8,ng/µl,50.0,0.477,0.437,0.099,1.09,20 Feb 2019 15:57:12,01 Jan 2010 00:00:00,,0x00000000,0.000433,0.000552,10.148730,3.553401,5.031789,4.814251,3.751435,5.724562,0.000448,0.000587,10.148388,3.346380,5.028361,4.560938,3.751315,5.640057,6.53,5.00,1.00
5,20 Feb 2019 16:04:03,dsDNA,18.0,ng/µl,50.0,0.360,0.342,0.048,1.05,20 Feb 2019 15:57:12,01 Jan 2010 00:00:00,,0x00000000,0.000425,0.000487,10.147695,3.553677,5.030177,4.814107,3.750932,5.721131,0.000420,0.000551,10.147278,3.398284,5.026790,4.618697,3.750876,5.662864,6.53,5.00,1.00
6,20 Feb 2019 16:05:01,dsDNA,22.8,ng/µl,50.0,0.456,0.498,1.510,0.92,20 Feb 2019 15:57:12,01 Jan 2010 00:00:00,,0x00000000,0.000432,0.000528,10.146438,3.549690,5.027836,4.812582,3.750762,5.704196,0.000415,0.000586,10.146094,2.940947,5.024411,3.982987,3.750371,4.934679,6.53,5.00,1.00
7,20 Feb 2019 16:05:50,dsDNA,13.4,ng/µl,50.0,0.268,0.203,0.080,1.32,20 Feb 2019 15:57:12,01 Jan 2010 00:00:00,,0x00000000,0.000440,0.000508,10.145411,3.558460,5.025436,4.818863,3.750445,5.712140,0.000443,0.000563,10.144841,3.422052,5.021850,4.663883,3.750228,5.637342,6.53,5.00,1.00
8,20 Feb 2019 16:06:47,dsDNA,15.4,ng/µl,50.0,0.308,0.220,0.058,1.40,20 Feb 2019 15:57:12,01 Jan 2010 00:00:00,,0x00000000,0.000419,0.000519,10.144506,3.566544,5.023902,4.832084,3.750194,5.726744,0.000458,0.000593,10.144061,3.423991,5.020349,4.679187,3.749913,5.663095,6.53,5.00,1.00
9,20 Feb 2019 16:07:35,dsDNA,16.0,ng/µl,50.0,0.320,0.235,0.102,1.36,20 Feb 2019 15:57:12,01 Jan 2010 00:00:00,,0x00000000,0.000448,0.000550,10.143399,3.570614,5.021668,4.833694,3.749809,5.726092,0.000448,0.000575,10.142801,3.410177,5.018334,4.655990,3.749666,5.639515,6.53,5.00,1.00
10,20 Feb 2019 16:08:31,dsDNA,-7.7,ng/µl,50.0,-0.154,-0.154,0.406,1.36,20 Feb 2019 15:57:12,01 Jan 2010 00:00:00,,0x00000000,0.000421,0.000506,10.142333,3.544956,5.020413,4.784590,3.749538,5.726991,0.000416,0.000658,10.141671,3.439074,5.017023,4.636383,3.749409,5.484743,6.53,5.00,1.00
,20 Feb 2019 16:09:22,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000430,0.000534,10.661363,3.788945,5.015019,4.855242,3.748963,5.732974,0.000422,0.000559,10.660762,3.761667,5.012735,4.815362,3.748950,5.704144,6.86,5.00,1.00
11,20 Feb 2019 16:11:04,dsDNA,23.4,ng/µl,50.0,0.467,0.529,0.081,0.88,20 Feb 2019 16:09:22,01 Jan 2010 00:00:00,,0x00000000,0.000429,0.000526,10.659751,3.727396,5.018005,4.781314,3.748456,5.719659,0.000436,0.000592,10.659258,3.518230,5.014359,4.500466,3.748303,5.648171,6.86,5.00,1.00
12,20 Feb 2019 16:11:45,dsDNA,-2.3,ng/µl,50.0,-0.045,-0.026,-0.017,0.88,20 Feb 2019 16:09:22,01 Jan 2010 00:00:00,,0x00000000,0.000403,0.000518,10.658648,3.553943,5.014766,4.574704,3.747862,5.472260,0.000393,0.000566,10.658410,3.548630,5.011316,4.553896,3.747678,5.452930,6.86,5.00,1.00
,20 Feb 2019 16:12:30,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000428,0.000517,10.657025,3.791937,5.009051,4.854937,3.747588,5.733169,0.000431,0.000560,10.656590,3.761463,5.006833,4.811963,3.747388,5.699278,6.84,5.00,1.00
13,20 Feb 2019 16:13:14,dsDNA,23.4,ng/µl,50.0,0.468,0.551,0.070,0.85,20 Feb 2019 16:12:30,01 Jan 2010 00:00:00,,0x00000000,0.000434,0.000556,10.656120,3.729416,5.010673,4.773328,3.747431,5.721131,0.000418,0.000550,10.655838,3.520777,5.007116,4.486480,3.747112,5.650777,6.84,5.00,1.00
14,20 Feb 2019 16:13:53,dsDNA,8.8,ng/µl,50.0,0.176,0.097,0.048,1.81,20 Feb 2019 16:12:30,01 Jan 2010 00:00:00,,0x00000000,0.000434,0.000520,10.655563,3.754289,5.009402,4.825605,3.747270,5.715720,0.000421,0.000549,10.655169,3.648339,5.006044,4.722220,3.747257,5.657406,6.84,5.00,1.00
15,20 Feb 2019 16:14:49,dsDNA,13.6,ng/µl,50.0,0.272,0.164,0.101,1.66,20 Feb 2019 16:12:30,01 Jan 2010 00:00:00,,0x00000000,0.000443,0.000535,10.654613,3.753834,5.008887,4.825202,3.746674,5.716845,0.000433,0.000561,10.654389,3.597871,5.005182,4.671966,3.746474,5.630426,6.84,5.00,1.00
16,20 Feb 2019 16:15:30,dsDNA,14.5,ng/µl,50.0,0.291,0.227,0.116,1.28,20 Feb 2019 16:12:30,01 Jan 2010 00:00:00,,0x00000000,0.000411,0.000543,10.653927,3.756484,5.007016,4.821013,3.746625,5.727425,0.000436,0.000564,10.653411,3.589243,5.003459,4.636832,3.746376,5.632896,6.84,5.00,1.00
17,20 Feb 2019 16:16:00,dsDNA,15.4,ng/µl,50.0,0.308,0.252,0.059,1.22,20 Feb 2019 16:12:30,01 Jan 2010 00:00:00,,0x00000000,0.000403,0.000522,10.652965,3.754255,5.004699,4.814897,3.746435,5.724433,0.000426,0.000537,10.652640,3.600109,5.001210,4.645393,3.746120,5.659329,6.84,5.00,1.00
18,20 Feb 2019 16:16:39,dsDNA,16.6,ng/µl,50.0,0.332,0.405,0.041,0.82,20 Feb 2019 16:12:30,01 Jan 2010 00:00:00,,0x00000000,0.000434,0.000528,10.652303,3.755112,5.003963,4.800304,3.746023,5.728676,0.000454,0.000570,10.651921,3.599046,5.000619,4.579606,3.745821,5.673133,6.84,5.00,1.00
19,20 Feb 2019 16:17:15,dsDNA,18.3,ng/µl,50.0,0.366,0.453,0.061,0.81,20 Feb 2019 16:12:30,01 Jan 2010 00:00:00,,0x00000000,0.000402,0.000500,10.651810,3.745647,5.002646,4.785683,3.745851,5.721809,0.000424,0.000553,10.651324,3.572343,4.999521,4.539402,3.745615,5.656271,6.84,5.00,1.00
20,20 Feb 2019 16:17:46,dsDNA,21.6,ng/µl,50.0,0.432,0.135,1.926,3.19,20 Feb 2019 16:12:30,01 Jan 2010 00:00:00,,0x00000000,0.000440,0.000596,10.651122,3.348235,5.001307,4.331136,3.745376,5.209419,0.000466,0.000731,10.650556,2.672857,4.997963,3.553434,3.744821,4.336455,6.84,5.00,1.00
21,20 Feb 2019 16:18:20,dsDNA,6.7,ng/µl,50.0,0.134,0.085,0.074,1.58,20 Feb 2019 16:12:30,01 Jan 2010 00:00:00,,0x00000000,0.000416,0.000530,10.650279,3.780698,5.000320,4.840939,3.745155,5.725632,0.000419,0.000556,10.649806,3.679450,4.996983,4.730759,3.745014,5.653443,6.84,5.00,1.00
,20 Feb 2019 21:20:49,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000421,0.000520,10.155193,3.616324,5.041670,4.898057,3.753483,5.746143,0.000428,0.000540,10.155402,3.585191,5.039950,4.851513,3.753388,5.712466,6.53,5.00,1.00
,20 Feb 2019 21:21:42,Confirm,,,,-0.032,-0.023,-0.008,,,01 Jan 2010 00:00:00,,0x00000000,0.000439,0.000520,10.156953,3.623611,5.044723,4.909522,3.753655,5.750281,0.000422,0.000540,10.156610,3.605169,5.041482,4.874991,3.753531,5.720493,6.53,5.00,1.00
22,20 Feb 2019 21:24:27,dsDNA,277.2,ng/µl,50.0,5.543,2.998,0.001,1.85,20 Feb 2019 21:20:49,01 Jan 2010 00:00:00,,0x00000000,0.000463,0.000550,10.157043,2.844443,5.045611,4.359732,3.753443,5.750212,0.000454,0.000561,10.156418,1.692135,5.042176,3.361351,3.753483,5.716270,6.53,5.00,1.00
,21 Feb 2019 19:08:26,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000439,0.000550,10.155535,3.616358,5.041274,4.902461,3.754267,5.752350,0.000427,0.000528,10.155691,3.598942,5.039974,4.871145,3.754279,5.722442,6.51,5.00,1.00
,21 Feb 2019 19:08:50,Confirm,,,,-0.002,-0.000,0.000,,,01 Jan 2010 00:00:00,,0x00000000,0.000444,0.000537,10.156378,3.617683,5.042108,4.903507,3.754495,5.752868,0.000429,0.000530,10.156269,3.600660,5.039504,4.870985,3.754201,5.722414,6.51,5.00,1.00
1,21 Feb 2019 19:09:39,dsDNA,105.7,ng/µl,50.0,2.113,1.148,0.006,1.84,21 Feb 2019 19:08:26,01 Jan 2010 00:00:00,,0x00000000,0.000429,0.000534,10.157674,3.393538,5.043565,4.752800,3.754481,5.751704,0.000411,0.000588,10.157193,2.778103,5.040307,4.284596,3.754273,5.718087,6.51,5.00,1.00
,21 Feb 2019 19:10:45,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000427,0.000526,10.157905,3.622683,5.039883,4.904185,3.754392,5.753469,0.000432,0.000533,10.157174,3.605318,5.037880,4.872270,3.754295,5.722717,6.50,5.00,1.00
,21 Feb 2019 19:11:10,Confirm,,,,0.006,0.005,0.000,,,01 Jan 2010 00:00:00,,0x00000000,0.000441,0.000531,10.157841,3.619329,5.040331,4.899833,3.754274,5.750093,0.000451,0.000568,10.157281,3.599901,5.037534,4.864670,3.754380,5.719464,6.50,5.00,1.00
2,21 Feb 2019 19:11:54,dsDNA,85.0,ng/µl,50.0,1.700,0.920,0.004,1.85,21 Feb 2019 19:10:45,01 Jan 2010 00:00:00,,0x00000000,0.000416,0.000495,10.158237,3.424819,5.041585,4.770695,3.754483,5.752275,0.000446,0.000528,10.157888,2.913325,5.038262,4.384056,3.754456,5.719297,6.50,5.00,1.00
,21 Feb 2019 20:32:41,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000439,0.000506,10.159190,3.621271,5.043516,4.907006,3.754491,5.753075,0.000412,0.000521,10.159608,3.603903,5.041887,4.874945,3.754483,5.722557,6.50,5.00,1.00
,21 Feb 2019 20:33:07,Confirm,,,,-0.002,-0.001,-0.001,,,01 Jan 2010 00:00:00,,0x00000000,0.000425,0.000505,10.160254,3.623443,5.044375,4.909281,3.754769,5.754268,0.000452,0.000550,10.159600,3.606476,5.041699,4.876801,3.754433,5.723544,6.50,5.00,1.00
3,21 Feb 2019 20:34:00,dsDNA,57.5,ng/µl,50.0,1.149,0.619,0.040,1.86,21 Feb 2019 20:32:41,01 Jan 2010 00:00:00,,0x00000000,0.000386,0.000499,10.160892,3.499454,5.045961,4.825361,3.754924,5.751377,0.000416,0.000513,10.160409,3.121241,5.042642,4.532560,3.754627,5.699574,6.50,5.00,1.00
,21 Feb 2019 20:35:03,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000397,0.000464,10.030266,3.581766,5.042126,4.909498,3.754893,5.755026,0.000435,0.000546,10.030003,3.564750,5.040028,4.877768,3.754570,5.724174,6.49,5.00,1.00
,21 Feb 2019 20:35:22,Confirm,,,,-0.001,0.000,0.000,,,01 Jan 2010 00:00:00,,0x00000000,0.000412,0.000491,10.029800,3.581814,5.041804,4.909145,3.754727,5.754928,0.000440,0.000495,10.029319,3.564915,5.038937,4.876537,3.754561,5.724236,6.49,5.00,1.00
4,21 Feb 2019 20:36:01,dsDNA,117.5,ng/µl,50.0,2.350,1.258,0.074,1.87,21 Feb 2019 20:35:03,01 Jan 2010 00:00:00,,0x00000000,0.000421,0.000511,10.029889,3.240782,5.043470,4.618997,3.754910,5.627674,0.000462,0.000570,10.029471,2.579885,5.040178,4.100456,3.754772,5.559551,6.49,5.00,1.00
,21 Feb 2019 21:25:14,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000424,0.000556,10.157566,3.623722,5.042671,4.907833,3.754267,5.753438,0.000424,0.000526,10.157370,3.604336,5.040848,4.874654,3.754031,5.723255,6.50,5.00,1.00
,21 Feb 2019 21:25:50,Confirm,,,,-0.004,-0.002,0.001,,,01 Jan 2010 00:00:00,,0x00000000,0.000424,0.000541,10.157801,3.626459,5.043551,4.910882,3.754350,5.754044,0.000430,0.000511,10.157456,3.608133,5.040275,4.876742,3.754131,5.723484,6.50,5.00,1.00
5,21 Feb 2019 21:26:22,dsDNA,19.5,ng/µl,50.0,0.389,0.209,-0.091,1.86,21 Feb 2019 21:25:14,01 Jan 2010 00:00:00,,0x00000000,0.000402,0.000509,10.157719,3.418025,5.041901,4.675309,3.754421,5.547039,0.000441,0.000564,10.157060,3.307442,5.038488,4.599425,3.754258,5.564333,6.50,5.00,1.00
,26 Feb 2019 18:39:13,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000417,0.000534,10.149467,3.608160,5.033350,4.893987,3.752579,5.745399,0.000426,0.000542,10.149580,3.577464,5.031793,4.850885,3.752437,5.712116,6.55,5.00,1.00
,26 Feb 2019 18:39:47,Confirm,,,,0.001,0.001,-0.004,,,01 Jan 2010 00:00:00,,0x00000000,0.000439,0.000542,10.150580,3.610846,5.035047,4.897737,3.752563,5.748721,0.000445,0.000556,10.150455,3.581268,5.032299,4.854856,3.752477,5.717751,6.55,5.00,1.00
1,26 Feb 2019 18:40:20,dsDNA,75.2,ng/µl,50.0,1.504,0.817,0.004,1.84,26 Feb 2019 18:39:13,01 Jan 2010 00:00:00,,0x00000000,0.000448,0.000505,10.151396,3.458895,5.034403,4.792981,3.752551,5.748836,0.000452,0.000506,10.151044,2.984827,5.031477,4.432836,3.752603,5.713978,6.55,5.00,1.00
,26 Feb 2019 19:32:45,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000425,0.000531,10.145142,3.615236,5.024993,4.893460,3.749818,5.745630,0.000447,0.000529,10.144754,3.597441,5.023284,4.861110,3.750003,5.715167,6.51,5.00,1.00
,26 Feb 2019 19:33:12,Confirm,,,,-0.002,-0.001,0.000,,,01 Jan 2010 00:00:00,,0x00000000,0.000408,0.000516,10.145554,3.618732,5.026206,4.896953,3.749945,5.746470,0.000442,0.000514,10.145303,3.601593,5.023166,4.863897,3.749901,5.715595,6.51,5.00,1.00
2,26 Feb 2019 19:34:01,dsDNA,2.8,ng/µl,50.0,0.055,0.030,0.005,1.88,26 Feb 2019 19:32:45,01 Jan 2010 00:00:00,,0x00000000,0.000395,0.000503,10.146674,3.610646,5.027503,4.891569,3.750172,5.745408,0.000429,0.000513,10.146102,3.572902,5.024257,4.843469,3.750051,5.711872,6.51,5.00,1.00
,26 Feb 2019 19:35:34,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000426,0.000534,10.147102,3.618174,5.025191,4.893104,3.750561,5.746997,0.000426,0.000521,10.146607,3.600994,5.022876,4.860914,3.750581,5.716138,6.51,5.00,1.00
,26 Feb 2019 19:35:52,Confirm,,,,0.003,0.002,0.001,,,01 Jan 2010 00:00:00,,0x00000000,0.000419,0.000507,10.146905,3.617987,5.024366,4.891477,3.750524,5.746661,0.000400,0.000488,10.146521,3.599434,5.021773,4.857705,3.750464,5.715090,6.51,5.00,1.00
3,26 Feb 2019 19:36:28,dsDNA,2.5,ng/µl,50.0,0.049,0.025,0.012,1.99,26 Feb 2019 19:35:34,01 Jan 2010 00:00:00,,0x00000000,0.000427,0.000509,10.147316,3.612988,5.025884,4.889956,3.750659,5.745981,0.000395,0.000531,10.147198,3.575758,5.022774,4.841524,3.750602,5.708634,6.51,5.00,1.00
,28 Feb 2019 19:08:20,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000426,0.000543,10.156510,3.615593,5.042150,4.906484,3.754096,5.752346,0.000436,0.000553,10.156727,3.596564,5.040661,4.872895,3.754160,5.721376,6.51,5.00,1.00
,28 Feb 2019 19:08:46,Confirm,,,,-0.005,-0.003,-0.002,,,01 Jan 2010 00:00:00,,0x00000000,0.000406,0.000496,10.157430,3.618774,5.043219,4.910014,3.754248,5.752736,0.000396,0.000515,10.157197,3.601939,5.040414,4.877416,3.754045,5.722346,6.51,5.00,1.00
1,28 Feb 2019 19:09:32,dsDNA,2.5,ng/µl,50.0,0.050,0.024,0.004,2.10,28 Feb 2019 19:08:20,01 Jan 2010 00:00:00,,0x00000000,0.000391,0.000486,10.157926,3.603888,5.044207,4.896285,3.754489,5.740269,0.000414,0.000516,10.157546,3.566723,5.040989,4.849370,3.754214,5.706578,6.51,5.00,1.00
,28 Feb 2019 19:10:26,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000401,0.000490,10.158310,3.620192,5.040373,4.906424,3.754167,5.752436,0.000437,0.000525,10.157834,3.602988,5.038258,4.874177,3.754059,5.721788,6.50,5.00,1.00
,28 Feb 2019 19:10:43,Confirm,,,,0.010,0.007,0.000,,,01 Jan 2010 00:00:00,,0x00000000,0.000412,0.000508,10.157837,3.614995,5.039483,4.899595,3.754235,5.750711,0.000435,0.000535,10.157249,3.594284,5.037191,4.863643,3.754072,5.719729,6.50,5.00,1.00
2,28 Feb 2019 19:11:24,dsDNA,3.7,ng/µl,50.0,0.074,0.040,0.088,1.84,28 Feb 2019 19:10:26,01 Jan 2010 00:00:00,,0x00000000,0.000431,0.000537,10.158547,3.604172,5.041985,4.889954,3.754215,5.739549,0.000424,0.000567,10.158060,3.533889,5.038707,4.801089,3.753999,5.662572,6.50,5.00,1.00
,28 Feb 2019 20:36:44,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000441,0.000549,10.148579,3.614261,5.029119,4.893931,3.750645,5.744835,0.000420,0.000529,10.148138,3.597068,5.027579,4.862836,3.750842,5.714786,6.51,5.00,1.00
,28 Feb 2019 20:37:03,Confirm,,,,0.000,-0.000,0.003,,,01 Jan 2010 00:00:00,,0x00000000,0.000414,0.000500,10.148533,3.602927,5.028891,4.879166,3.750835,5.741016,0.000406,0.000499,10.148434,3.584894,5.026311,4.845893,3.750962,5.709357,6.51,5.00,1.00
3,28 Feb 2019 20:37:43,dsDNA,4.8,ng/µl,50.0,0.096,0.088,0.194,1.08,28 Feb 2019 20:36:44,01 Jan 2010 00:00:00,,0x00000000,0.000399,0.000478,10.148932,3.294977,5.029746,4.489861,3.750913,5.292734,0.000432,0.000537,10.148404,3.192821,5.026569,4.348294,3.750728,5.171090,6.51,5.00,1.00
,28 Feb 2019 20:38:40,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000442,0.000516,10.148684,3.608135,5.026330,4.882291,3.750876,5.745169,0.000397,0.000494,10.148184,3.589416,5.024359,4.849001,3.750563,5.714102,6.53,5.00,1.00
,28 Feb 2019 20:39:03,Confirm,,,,-0.005,-0.003,0.001,,,01 Jan 2010 00:00:00,,0x00000000,0.000435,0.000512,10.148304,3.617239,5.026336,4.890937,3.750781,5.746505,0.000440,0.000547,10.147507,3.599719,5.023537,4.857730,3.750553,5.715134,6.53,5.00,1.00
4,28 Feb 2019 20:39:47,dsDNA,8.1,ng/µl,50.0,0.162,-0.007,0.632,0.00,28 Feb 2019 20:38:40,01 Jan 2010 00:00:00,,0x00000000,0.000407,0.000522,10.148774,3.609658,5.028005,4.885933,3.750902,5.743076,0.000435,0.000545,10.148190,3.337472,5.024618,4.579669,3.750563,5.388767,6.53,5.00,1.00
,05 Mar 2019 19:19:29,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000412,0.000486,10.155085,3.611465,5.029243,4.898297,3.751688,5.744736,0.000409,0.000496,10.155041,3.595218,5.027767,4.868879,3.751459,5.716046,6.52,5.00,1.00
,05 Mar 2019 19:19:55,Confirm,,,,0.001,0.003,0.004,,,01 Jan 2010 00:00:00,,0x00000000,0.000415,0.000514,10.155581,3.614050,5.030435,4.901489,3.751540,5.747375,0.000442,0.000529,10.155559,3.596437,5.027776,4.868074,3.751601,5.717215,6.52,5.00,1.00
1,05 Mar 2019 19:20:39,dsDNA,3.6,ng/µl,50.0,0.073,0.045,0.004,1.62,05 Mar 2019 19:19:29,01 Jan 2010 00:00:00,,0x00000000,0.000416,0.000528,10.156674,3.600333,5.030925,4.888452,3.751904,5.739080,0.000411,0.000537,10.156315,3.558882,5.027987,4.837687,3.751671,5.708513,6.52,5.00,1.00
,05 Mar 2019 19:21:43,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000391,0.000486,10.157615,3.615943,5.027686,4.897842,3.751680,5.746625,0.000429,0.000545,10.156857,3.598625,5.025746,4.865962,3.751427,5.715272,6.51,5.00,1.00
,05 Mar 2019 19:22:05,Confirm,,,,0.001,0.001,0.000,,,01 Jan 2010 00:00:00,,0x00000000,0.000396,0.000501,10.157298,3.618245,5.027710,4.899784,3.751709,5.747650,0.000418,0.000496,10.156946,3.600692,5.024956,4.866461,3.751706,5.716450,6.51,5.00,1.00
2,05 Mar 2019 19:22:45,dsDNA,3.8,ng/µl,50.0,0.075,0.037,-0.019,2.04,05 Mar 2019 19:21:43,01 Jan 2010 00:00:00,,0x00000000,0.000427,0.000541,10.157691,3.481950,5.028957,4.735548,3.751631,5.579523,0.000416,0.000524,10.157436,3.447533,5.025950,4.697293,3.751658,5.559138,6.51,5.00,1.00
,05 Mar 2019 20:47:31,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000429,0.000514,10.151369,3.617644,5.022608,4.897530,3.749744,5.745471,0.000425,0.000524,10.151532,3.599723,5.021037,4.865188,3.749602,5.714190,6.51,5.00,1.00
,05 Mar 2019 20:47:55,Confirm,,,,-0.002,-0.001,-0.001,,,01 Jan 2010 00:00:00,,0x00000000,0.000458,0.000553,10.151711,3.616809,5.022955,4.896639,3.749813,5.745214,0.000409,0.000509,10.151512,3.599934,5.020285,4.864126,3.749613,5.714515,6.51,5.00,1.00
3,05 Mar 2019 20:48:48,dsDNA,4.7,ng/µl,50.0,0.094,0.050,0.025,1.89,05 Mar 2019 20:47:31,01 Jan 2010 00:00:00,,0x00000000,0.000418,0.000522,10.152011,3.588049,5.024010,4.868303,3.749869,5.719187,0.000408,0.000518,10.151978,3.531424,5.020936,4.803461,3.749808,5.675055,6.51,5.00,1.00
,05 Mar 2019 20:49:42,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000404,0.000515,10.151823,3.618840,5.019615,4.893490,3.749859,5.745905,0.000447,0.000520,10.151079,3.601405,5.017426,4.861581,3.749716,5.715387,6.50,5.00,1.00
,05 Mar 2019 20:50:05,Confirm,,,,0.241,0.216,0.043,,,01 Jan 2010 00:00:00,,0x0000200E,0.000410,0.000505,10.151386,3.535953,5.019485,4.792366,3.749818,5.690526,0.000441,0.000544,10.150742,3.428317,5.016775,4.648603,3.749560,5.637995,6.50,5.00,1.00
,05 Mar 2019 20:50:33,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000413,0.000487,10.150510,3.619321,5.015648,4.886460,3.749872,5.745610,0.000435,0.000509,10.150015,3.599653,5.013771,4.853932,3.749555,5.714640,6.51,5.00,1.00
,05 Mar 2019 20:50:49,Confirm,,,,-0.006,-0.001,0.001,,,01 Jan 2010 00:00:00,,0x00000000,0.000467,0.000543,10.150225,3.621724,5.015471,4.889195,3.749696,5.746071,0.000426,0.000511,10.149594,3.603620,5.013054,4.856167,3.749558,5.714754,6.51,5.00,1.00
4,05 Mar 2019 20:51:29,dsDNA,2.3,ng/µl,50.0,0.047,0.026,0.002,1.83,05 Mar 2019 20:50:33,01 Jan 2010 00:00:00,,0x00000000,0.000433,0.000523,10.151012,3.613538,5.018606,4.886509,3.749666,5.742629,0.000418,0.000507,10.150733,3.577899,5.015429,4.841405,3.749601,5.711019,6.51,5.00,1.00
,06 Mar 2019 18:24:17,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000412,0.000494,10.139414,3.607842,5.005139,4.872589,3.745737,5.737927,0.000405,0.000493,10.139258,3.577469,5.003641,4.831231,3.745652,5.706587,6.55,5.00,1.00
,06 Mar 2019 18:24:56,Confirm,,,,-0.001,0.000,0.001,,,01 Jan 2010 00:00:00,,0x00000000,0.000433,0.000510,10.140541,3.609416,5.007312,4.875918,3.745536,5.737927,0.000421,0.000547,10.140168,3.578887,5.004226,4.832261,3.745661,5.706287,6.55,5.00,1.00
1,06 Mar 2019 18:27:08,dsDNA,103.5,ng/µl,50.0,2.070,1.111,0.003,1.86,06 Mar 2019 18:24:17,01 Jan 2010 00:00:00,,0x00000000,0.000447,0.000511,10.140589,3.397481,5.008157,4.733934,3.745573,5.736942,0.000422,0.000522,10.140327,2.783416,5.004963,4.273308,3.745779,5.704577,6.55,5.00,1.00
,08 Apr 2019 16:40:57,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000423,0.000470,10.214991,3.626806,5.106288,4.933049,3.769803,5.778057,0.000433,0.000494,10.214733,3.608904,5.104981,4.900746,3.769650,5.747172,6.50,5.00,1.00
